FarmId,FarmArea,Location,Crop,PlantingDate,Temperature,Precipitation,AvgTempRequiredMin,AvgTempRequiredMax,PrecipitationMin,PrecipitationMax,OptimalTempMidpoint,OptimalPrecipMidpoint,TempDeviation,PrecipDeviation,NormalizedTempDeviation,NormalizedPrecipDeviation,OverallRiskScore
1829,4521.612471,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1830,4984.139879,Iowa,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1831,2090.128634,Kansas,Soybean,5/1/2018,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
1832,3125.112698,California,Grapes,4/1/2017,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
1833,4086.608517,Kansas,Corn,6/1/2014,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
1834,4402.771333,Iowa,Corn,4/1/2014,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
1835,3932.783623,Iowa,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1836,4636.389346,California,Almonds,10/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1837,4337.376713,Kansas,Wheat,5/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1838,4075.119261,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1839,1810.460031,California,Almonds,11/1/2017,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
1840,3750.970139,Kansas,Wheat,4/1/2015,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
1841,4597.271815,Kansas,Corn,4/1/2016,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
1842,370.3381389,California,Grapes,2/1/2017,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
1843,2865.419825,Iowa,Corn,5/1/2018,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
1844,4970.960539,Iowa,Soybean,5/1/2016,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1845,3831.224162,California,Grapes,3/1/2019,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1846,1657.63926,Kansas,Wheat,5/1/2013,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
1847,3189.60201,California,Grapes,3/1/2015,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1848,4585.105191,Kansas,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1849,2782.942596,Iowa,Corn,5/1/2019,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
1850,295.1156029,California,Grapes,2/1/2014,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
1851,3082.619156,Iowa,Corn,6/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1852,742.6354465,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1853,2202.424615,California,Almonds,11/1/2021,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1854,2209.649309,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1855,778.8009991,California,Grapes,2/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
1856,4333.311648,Iowa,Soybean,5/1/2014,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1857,3656.480121,Kansas,Wheat,10/1/2017,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
1858,2622.966311,California,Grapes,3/1/2018,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1859,112.5855165,Kansas,Wheat,4/1/2015,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
1860,2393.246844,Kansas,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1861,4386.120868,Iowa,Soybean,6/1/2013,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1862,4853.170984,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1863,1097.804082,California,Almonds,11/1/2019,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
1864,481.9385505,Kansas,Wheat,4/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1865,262.7971075,Kansas,Wheat,5/1/2014,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
1866,3144.552933,California,Almonds,11/1/2016,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
1867,735.2397146,Iowa,Corn,4/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1868,183.9411408,Kansas,Wheat,11/1/2018,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
1869,3043.901125,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1870,4369.638128,California,Grapes,3/1/2014,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1871,1851.563532,California,Grapes,3/1/2021,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
1872,4308.708811,Kansas,Wheat,5/1/2019,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
1873,2838.345933,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1874,2298.124689,Iowa,Soybean,5/1/2018,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1875,2982.197222,Kansas,Soybean,6/1/2018,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
1876,4695.03088,Kansas,Wheat,10/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1877,855.7345177,California,Almonds,11/1/2015,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
1878,4666.159889,Iowa,Corn,4/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1879,2116.245884,Iowa,Soybean,6/1/2018,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1880,3951.713119,Kansas,Soybean,5/1/2017,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
1881,476.463599,Iowa,Corn,5/1/2018,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
1882,3802.776446,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1883,508.2705522,Kansas,Corn,4/1/2018,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
1884,2819.81373,California,Grapes,3/1/2014,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1885,168.347268,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1886,588.4438957,Kansas,Wheat,9/1/2016,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
1887,3879.27308,Kansas,Wheat,9/1/2017,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
1888,641.0792304,Iowa,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1889,2782.998387,Kansas,Corn,5/1/2014,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
1890,2444.069492,California,Grapes,3/1/2013,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1891,3824.419383,Kansas,Corn,5/1/2018,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
1892,427.2618418,Iowa,Soybean,5/1/2019,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1893,613.1039699,California,Grapes,2/1/2018,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
1894,2357.515445,Iowa,Corn,5/1/2019,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
1895,2357.543347,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1896,2077.596451,Iowa,Corn,5/1/2015,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
1897,525.9487541,California,Almonds,11/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1898,4769.980432,Iowa,Soybean,6/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1899,3263.342622,Kansas,Wheat,5/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1900,3208.798914,Kansas,Corn,5/1/2015,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
1901,1078.051636,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1902,4314.879092,Kansas,Soybean,5/1/2020,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1903,3047.329678,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1904,506.18466,Kansas,Corn,6/1/2013,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
1905,1626.343308,Kansas,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1906,92.56562654,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
1907,3412.109824,California,Grapes,2/1/2017,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
1908,1371.67652,California,Almonds,10/1/2013,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1909,955.996877,California,Grapes,3/1/2015,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1910,271.5182482,Iowa,Corn,6/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1911,617.7120497,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1912,845.3144623,Kansas,Wheat,4/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1913,2700.371925,California,Grapes,4/1/2020,63.52640545,79.87720045,77,90,635,890,83.5,762.5,19.97359455,682.6227995,56.26364662,92.93707278,74.6003597
1914,1480.485142,Kansas,Wheat,11/1/2018,50,40,70,75,200,250,72.5,225,22.5,185,63.38028169,25.18720218,44.28374193
1915,1700.851167,Kansas,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1916,1919.434821,California,Grapes,3/1/2016,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1917,4189.247481,California,Almonds,10/1/2013,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1918,4166.090633,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1919,4325.618875,California,Almonds,10/1/2021,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1920,4304.687338,California,Almonds,10/1/2017,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1921,3412.937254,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1922,1601.123283,Iowa,Soybean,5/1/2013,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1923,199.4937811,Iowa,Corn,5/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1924,4312.518552,Kansas,Soybean,5/1/2014,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
1925,2186.715546,Iowa,Soybean,6/1/2021,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1926,3427.758232,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1927,2525.677045,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1928,2244.44042,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1929,4322.781634,Kansas,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1930,1694.424435,Iowa,Corn,6/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1931,4850.021568,Kansas,Corn,5/1/2017,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
1932,4932.412344,Iowa,Corn,6/1/2016,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
1933,4760.275539,California,Grapes,3/1/2019,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1934,2971.536839,California,Grapes,4/1/2015,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
1935,2895.992371,Iowa,Soybean,5/1/2014,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1936,2873.541948,Kansas,Wheat,4/1/2018,60,75,70,75,200,250,72.5,225,12.5,150,35.21126761,20.42205582,27.81666171
1937,2519.686843,California,Almonds,10/1/2021,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1938,1775.379377,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1939,4750.118427,Iowa,Corn,4/1/2015,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
1940,581.7160044,California,Almonds,11/1/2018,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
1941,2662.272951,California,Grapes,4/1/2013,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
1942,817.8461155,Kansas,Soybean,5/1/2019,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
1943,1982.504636,California,Almonds,10/1/2016,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1944,505.9091754,Kansas,Wheat,9/1/2021,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1945,2825.87963,California,Grapes,4/1/2015,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
1946,4452.29462,Iowa,Corn,6/1/2013,75,105,41,95,508,635,68,571.5,7,466.5,19.71830986,63.5125936,41.61545173
1947,3311.90713,Iowa,Corn,5/1/2020,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1948,4714.99664,Kansas,Wheat,4/1/2020,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1949,1592.074646,California,Grapes,3/1/2017,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1950,182.442893,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1951,3771.13342,Iowa,Corn,5/1/2016,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
1952,555.4085352,Kansas,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1953,3109.761539,Iowa,Soybean,6/1/2015,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1954,4850.304852,Kansas,Wheat,4/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1955,3342.360027,California,Grapes,4/1/2019,55,28,77,90,635,890,83.5,762.5,28.5,734.5,80.28169014,100,90.14084507
1956,178.7081066,Kansas,Soybean,6/1/2014,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
1957,4547.891723,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1958,4828.03638,Kansas,Soybean,6/1/2018,80,100,50,70,50,90,60,70,20,30,56.33802817,4.084411164,30.21121967
1959,2322.093494,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1960,4735.323948,California,Grapes,2/1/2016,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
1961,4867.057498,Iowa,Soybean,5/1/2016,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1962,2558.571691,California,Almonds,11/1/2015,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
1963,2030.546351,Iowa,Corn,4/1/2015,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
1964,3374.130349,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
1965,2378.309494,Kansas,Wheat,9/1/2013,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
1966,3893.551882,Iowa,Corn,5/1/2013,65,110,41,95,508,635,68,571.5,3,461.5,8.450704225,62.83185841,35.64128132
1967,3903.824314,California,Almonds,10/1/2019,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1968,2466.005235,Iowa,Soybean,6/1/2014,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1969,871.9210973,Iowa,Soybean,5/1/2018,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1970,3636.375649,Iowa,Soybean,5/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1971,999.3414483,California,Grapes,2/1/2019,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
1972,3898.632966,Kansas,Corn,5/1/2015,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
1973,4273.161479,Kansas,Corn,4/1/2021,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1974,3903.067598,Iowa,Soybean,6/1/2017,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1975,880.3568517,California,Grapes,3/1/2019,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1976,2735.57484,Iowa,Corn,6/1/2022,63.52640545,79.87720045,41,95,508,635,68,571.5,4.473594549,491.6227995,12.60167478,66.93298837,39.76733158
1977,3368.435029,California,Almonds,10/1/2015,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1978,420.9813761,Kansas,Wheat,5/1/2017,70,90,70,75,200,250,72.5,225,2.5,135,7.042253521,18.37985024,12.71105188
1979,50.24642339,Kansas,Wheat,10/1/2013,65,60,70,75,200,250,72.5,225,7.5,165,21.12676056,22.4642614,21.79551098
1980,3029.721587,Kansas,Corn,6/1/2013,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
1981,3697.081092,California,Grapes,2/1/2015,48,76,77,90,635,890,83.5,762.5,35.5,686.5,100,93.46494214,96.73247107
1982,3434.710624,Kansas,Wheat,4/1/2022,63.52640545,79.87720045,70,75,200,250,72.5,225,8.973594549,145.1227995,25.27773112,19.75803942,22.51788527
1983,656.8650085,Kansas,Corn,4/1/2016,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
1984,1374.774272,Kansas,Corn,5/1/2013,70,90,41,95,508,635,68,571.5,2,481.5,5.633802817,65.55479918,35.594301
1985,4618.571571,California,Almonds,11/1/2019,53,63,32,45,400,500,38.5,450,14.5,387,40.84507042,52.68890402,46.76698722
1986,288.2787753,Iowa,Soybean,6/1/2013,75,105,50,70,50,90,60,70,15,35,42.25352113,4.765146358,23.50933374
1987,3220.556085,Iowa,Soybean,5/1/2013,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1988,1550.581618,California,Grapes,3/1/2019,52,70,77,90,635,890,83.5,762.5,31.5,692.5,88.73239437,94.28182437,91.50710937
1989,3344.708783,Kansas,Corn,6/1/2013,80,100,41,95,508,635,68,571.5,12,471.5,33.8028169,64.1933288,48.99807285
1990,1168.364187,California,Almonds,10/1/2018,60,28,32,45,400,500,38.5,450,21.5,422,60.56338028,57.45405037,59.00871533
1991,713.19053,Iowa,Soybean,6/1/2022,63.52640545,79.87720045,50,70,50,90,60,70,3.526405451,9.877200454,9.933536483,1.344751594,5.639144038
1992,292.4802998,Iowa,Corn,4/1/2016,55,95,41,95,508,635,68,571.5,13,476.5,36.61971831,64.87406399,50.74689115
1993,1824.640313,California,Almonds,10/1/2022,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1994,2508.857094,California,Almonds,11/1/2020,63.52640545,79.87720045,32,45,400,500,38.5,450,25.02640545,370.1227995,70.49691676,50.39112315,60.44401996
1995,1986.26725,Iowa,Soybean,5/1/2019,65,110,50,70,50,90,60,70,5,40,14.08450704,5.445881552,9.765194297
1996,1657.601598,Kansas,Soybean,5/1/2015,70,90,50,70,50,90,60,70,10,20,28.16901408,2.722940776,15.44597743
1997,1797.636,Kansas,Wheat,9/1/2016,75,75,70,75,200,250,72.5,225,2.5,150,7.042253521,20.42205582,13.73215467
1998,4077.815837,Kansas,Corn,4/1/2017,60,75,41,95,508,635,68,571.5,8,496.5,22.53521127,67.59700477,45.06610802
